State,Year,revratio_all,revratio_lo,revratio_st,revratio_fe,revratio_stlo,revratio_stfe,revratio_lofe,adjrevratio_all,adjrevratio_lo,adjrevratio_st,adjrevratio_fe,adjrevratio_stlo,adjrevratio_stfe,adjrevratio_lofe,revpp_all_2015dol,revpp_lo_2015dol,revpp_st_2015dol,revpp_fe_2015dol,revpp_stlo_2015dol,revpp_stfe_2015dol,revpp_lofe_2015dol,adj_revpp_all_2015dol,adj_revpp_lo_2015dol,adj_revpp_st_2015dol,adj_revpp_fe_2015dol,adj_revpp_stlo_2015dol,adj_revpp_stfe_2015dol,adj_revpp_lofe_2015dol
"AZ",2002,1.024377,.8963485,1.029678,1.642214,.9631019,1.130955,1.019943,1.044054,.9057767,1.051775,1.671794,.9791596,1.157544,1.037594,9445.887,4192.829,4306.582,946.4763,8499.41,5253.058,5139.305,10541.58,4634.747,4808.661,1098.173,9443.408,5906.834,5732.919
"AZ",2003,1.041775,.9019592,1.068831,1.535533,.9844238,1.157649,1.020278,1.057033,.9096143,1.085339,1.559782,.9967933,1.177635,1.034517,9555.463,4216.302,4252.272,1086.889,8468.574,5339.162,5303.191,10693.38,4678.483,4762.646,1252.252,9441.129,6014.898,5930.735
"AZ",2004,1.03798,.8947078,1.061088,1.539024,.9773179,1.154783,1.019609,1.054437,.9030363,1.078166,1.564546,.9903917,1.175972,1.035553,9877.527,4317.913,4393.48,1166.134,8711.394,5559.614,5484.047,10902.15,4718.318,4852.707,1331.128,9571.025,6183.835,6049.446
"AZ",2005,1.050764,.9114364,1.061396,1.586774,.9849375,1.166659,1.042527,1.070028,.919544,1.081579,1.630152,.9993057,1.193564,1.06106,9859.501,4366.324,4312.094,1181.083,8678.418,5493.177,5547.407,10866.09,4768.222,4758.894,1338.976,9527.116,6097.87,6107.198
"AZ",2006,1.046236,.8999028,1.060195,1.579412,.9801014,1.163345,1.035038,1.064769,.9088831,1.079844,1.613139,.9947292,1.187985,1.052669,9911.104,4295.947,4422.073,1193.085,8718.02,5615.158,5489.032,10791.41,4637.951,4817.389,1336.071,9455.34,6153.46,5974.022
"AZ",2007,1.03133,.8968803,1.046687,1.516716,.976562,1.128946,1.017269,1.049675,.9056056,1.06564,1.55448,.9909765,1.153126,1.035063,10185.01,4184.45,4881.041,1119.515,9065.491,6000.556,5303.965,11121.86,4532.721,5329.615,1259.525,9862.336,6589.14,5792.246
"AZ",2008,1.019102,.8866953,1.037157,1.49999,.9662748,1.116756,1.002665,1.033822,.8941614,1.05229,1.528247,.9779782,1.135895,1.017028,10207.21,4229.138,4880.091,1097.985,9109.229,5978.076,5327.123,11086.88,4563.806,5297.797,1225.271,9861.604,6523.069,5789.078
"AZ",2009,1.035634,.9162293,1.04816,1.488304,.9797962,1.137874,1.026226,1.050286,.9229237,1.063861,1.51678,.9910343,1.158125,1.040096,9771.065,4400.9,4201.312,1168.854,8602.211,5370.165,5569.754,10464.17,4677.424,4499.079,1287.666,9176.504,5786.745,5965.091
"AZ",2010,1.036594,.9294294,1.064729,1.279741,.9866076,1.135094,1.021408,1.049348,.9372104,1.077811,1.299453,.996825,1.151227,1.033995,9826.57,4594.123,3466.156,1766.292,8060.278,5232.448,6360.414,10514.7,4880.833,3707.725,1926.146,8588.559,5633.871,6806.979
"AZ",2011,1.026146,.9325607,1.057341,1.283165,.9840804,1.121446,1.008991,1.040582,.9434607,1.074731,1.297972,.9978931,1.138511,1.021732,9227.318,4547.717,3299.253,1380.349,7846.97,4679.602,5928.066,9815.936,4810.266,3520.642,1485.028,8330.908,5005.67,6295.293
"AZ",2012,1.030633,.9554144,1.045576,1.301393,.991909,1.112366,1.02244,1.039536,.9617496,1.057876,1.307744,1.000681,1.123706,1.029497,8571.063,4381.283,3046.296,1143.484,7427.579,4189.78,5524.766,9231.367,4706.509,3280.271,1244.588,7986.779,4524.858,5951.097
"AZ",2013,1.044814,.9362311,1.058049,1.429864,.9861285,1.15888,1.037515,1.05493,.9408306,1.068594,1.450086,.993154,1.17399,1.047438,8692.542,4336.942,3099.463,1256.138,7436.404,4355.601,5593.08,9389.6,4663.337,3336.383,1389.88,7999.72,4726.263,6053.217
"AZ",2014,1.024556,.9195201,1.053427,1.363729,.9766951,1.130505,1.007294,1.033014,.9244829,1.062479,1.374855,.9834021,1.141723,1.015496,8747.464,4285.281,3295.079,1167.104,7580.36,4462.183,5452.385,9437.156,4603.399,3542.741,1291.016,8146.14,4833.757,5894.415
"AZ",2015,1.025141,.9086103,1.058785,1.378968,.9747857,1.136949,1.004012,1.037,.9157545,1.07068,1.399968,.9840347,1.152586,1.015951,8585.108,4092.208,3337.129,1155.771,7429.337,4492.9,5247.979,9263.328,4396.496,3589.99,1276.841,7986.486,4866.832,5673.337
"CA",1995,1.026216,.8525306,1.114917,1.323399,1.002023,1.140982,.927448,1.031847,.8624673,1.116315,1.322445,1.008095,1.14202,.9364658,8122.361,3109.367,4361.955,651.0395,7471.322,5012.995,3760.406,7851.963,2980.464,4240.722,630.777,7221.186,4871.499,3611.241
"CA",1996,1.017786,.8407246,1.106895,1.291654,.9967749,1.128274,.9112623,1.027815,.8548706,1.11279,1.297748,1.006968,1.134209,.9250313,8193.115,3023.219,4550.29,619.6056,7573.51,5169.896,3642.825,7918.95,2899.495,4417.423,602.0323,7316.918,5019.455,3501.527
"CA",1997,1.015723,.8434327,1.090055,1.29354,.9965097,1.110454,.9128425,1.029808,.8604091,1.100798,1.306365,1.010581,1.121384,.9301088,8830.716,3008.629,5214.355,607.731,8222.984,5822.086,3616.36,8532.284,2877.592,5064.876,589.8167,7942.468,5654.693,3467.408
"CA",1998,1.015312,.8483039,1.085369,1.2715,.9973851,1.104006,.9154367,1.028407,.864219,1.095193,1.283692,1.010446,1.114046,.9317115,9409.121,3149.991,5610.897,648.2332,8760.888,6259.13,3798.224,9043.346,2994.095,5423.255,625.9963,8417.35,6049.251,3620.091
"CA",1999,1.005936,.8288093,1.08414,1.254957,.9872487,1.102569,.8991687,1.01757,.843435,1.092338,1.265201,.9989252,1.110932,.9139128,9366.811,3195.987,5486.296,684.5278,8682.283,6170.824,3880.515,8934.984,3016.381,5263.825,654.7778,8280.206,5918.603,3671.159
"CA",2000,1.009532,.8229951,1.091132,1.26201,.9901626,1.109856,.8972994,1.025853,.8431169,1.103168,1.276215,1.006516,1.122112,.9176368,10024.24,3394.021,5885.158,745.0643,9279.18,6630.222,4139.086,9589.894,3205.654,5667.292,716.9475,8872.946,6384.24,3922.601
"CA",2001,1.001695,.8295933,1.072114,1.257052,.9836364,1.090642,.8990006,1.018405,.8495546,1.084925,1.272003,1.000327,1.103659,.919473,10974.29,3637.121,6582.945,754.2205,10220.07,7337.165,4391.342,10442.01,3409.735,6309.551,722.7265,9719.286,7032.277,4132.461
"CA",2002,1.010899,.8034612,1.107734,1.253025,.99079,1.125004,.8833452,1.025703,.8214652,1.117885,1.265643,1.005618,1.13543,.9018664,10823.96,3698.468,6259.508,865.9868,9957.976,7125.495,4564.454,10245.4,3450.101,5970.013,825.2814,9420.113,6795.294,4275.382
"CA",2003,1.006063,.8174075,1.088825,1.253714,.984476,1.109279,.8980485,1.015656,.8306807,1.093643,1.260435,.9941551,1.114292,.9116573,11450.82,3908.833,6582.024,959.9624,10490.86,7541.987,4868.795,10815.01,3633.521,6268.955,912.533,9902.475,7181.487,4546.054
"CA",2004,1.018287,.8272704,1.113129,1.258316,.9940024,1.13459,.9114745,1.028145,.8402761,1.118248,1.26511,1.003963,1.13994,.9247548,11073.88,4052.531,5961.726,1059.621,10014.26,7021.347,5112.152,10514.6,3795.547,5705.624,1013.427,9501.17,6719.051,4808.974
"CA",2005,1.01628,.8063087,1.105587,1.225239,.9939687,1.122997,.8995515,1.028551,.8210467,1.114148,1.235953,1.006264,1.13185,.9148033,11017.32,3577.617,6338.356,1101.349,9915.974,7439.705,4678.966,10523.52,3372.25,6093.583,1057.688,9465.832,7151.271,4429.937
"CA",2006,1.018881,.8090879,1.107609,1.228863,.9971296,1.124733,.9008888,1.032598,.8250435,1.11783,1.240893,1.010889,1.135186,.91736,11417.66,3695.708,6612.912,1109.041,10308.62,7721.953,4804.749,10908.79,3484.486,6359.207,1065.101,9843.692,7424.308,4549.586
"CA",2007,1.019151,.8295757,1.096259,1.210813,1.001788,1.110352,.9072144,1.032809,.8460663,1.106711,1.223489,1.015424,1.121081,.9240216,12235.18,3856.385,7332.009,1046.786,11188.39,8378.795,4903.171,11695.57,3644.548,7044.74,1006.282,10689.29,8051.022,4650.83
"CA",2008,1.023837,.822928,1.11312,1.204159,1.007887,1.124215,.8976833,1.040244,.8422793,1.125884,1.219924,1.024243,1.137346,.9174424,12123.27,3903.189,7205.146,1014.938,11108.33,8220.084,4918.127,11510.11,3662.599,6878.056,969.451,10540.65,7847.507,4632.05
"CA",2009,1.020759,.8200051,1.116013,1.153119,1.00321,1.122559,.9059877,1.037894,.839694,1.129442,1.169272,1.020367,1.136461,.9259295,12099.95,3924.559,6725.259,1450.131,10649.82,8175.39,5374.69,11461.86,3671.908,6409.148,1380.804,10081.06,7789.952,5052.712
"CA",2010,1.016538,.8115805,1.126374,1.169751,.9948582,1.134855,.9021984,1.03366,.8307598,1.139198,1.184989,1.0121,1.14813,.9217678,10778.36,3780.222,5620.368,1377.767,9400.59,6998.135,5157.989,10199.96,3527.477,5361.453,1311.033,8888.93,6672.486,4838.51
"CA",2011,1.026287,.8163294,1.125728,1.182892,1.00472,1.136271,.9117876,1.042364,.8352172,1.137279,1.196098,1.021033,1.148104,.9308506,11066.08,3635.176,6047.06,1383.84,9682.235,7430.9,5019.017,10451.63,3377.892,5758.968,1314.767,9136.859,7073.734,4692.658
"CA",2012,1.015249,.7994039,1.129433,1.185274,.994033,1.139185,.8893964,1.034842,.8204415,1.144656,1.202169,1.01379,1.154675,.9111516,10585.82,3674.897,5691.889,1219.034,9366.786,6910.923,4893.932,10019.91,3421.037,5437.399,1161.468,8858.437,6598.868,4582.506
"CA",2013,1.010769,.8098074,1.131142,1.200523,.9900773,1.142434,.8875492,1.029251,.8300848,1.144457,1.215697,1.0087,1.156032,.9084993,10429.99,3945.897,5415.739,1068.354,9361.637,6484.093,5014.251,9861.191,3668.137,5173.961,1019.093,8842.098,6193.054,4687.23
"CA",2014,1.009889,.7918192,1.135598,1.20697,.9907923,1.145833,.8694597,1.030869,.8150619,1.151026,1.224554,1.011903,1.161555,.8933771,10826.93,3962.697,5867.288,996.947,9829.985,6864.235,4959.644,10241.35,3684.272,5605.776,951.3022,9290.049,6557.079,4635.574
"CA",2015,1.008692,.7870866,1.133192,1.196984,.9913813,1.141789,.8622035,1.033252,.8125461,1.152781,1.218796,1.016012,1.161659,.8888194,11694.18,4194.233,6478.412,1021.539,10672.64,7499.95,5215.771,11066.92,3892.293,6199.105,975.5204,10091.4,7174.626,4867.813
"CO",1995,.999299,.9445046,1.028426,1.343396,.9821782,1.059852,.9775369,1.021276,.9579403,1.05989,1.360793,1.004142,1.09004,.9919773,8896.654,4639.531,3817.931,439.1923,8457.462,4257.123,5078.724,9824.036,5074.907,4257.892,491.2379,9332.799,4749.129,5566.145
"CO",1996,.9945782,.9285396,1.03661,1.367811,.9770092,1.06807,.9630843,1.018636,.9448425,1.068978,1.386024,1.0011,1.099188,.9802623,8857.624,4626.643,3814.087,416.8946,8440.729,4230.981,5043.537,9779.43,5056.616,4256.769,466.045,9313.385,4722.814,5522.661
"CO",1997,1.009314,.947863,1.046881,1.364649,.9927084,1.076603,.9806629,1.034198,.9650785,1.080104,1.383545,1.017707,1.108482,.9985778,8966.565,4649.002,3898.685,418.8792,8547.687,4317.564,5067.881,9896.609,5080.461,4349.782,466.3669,9430.242,4816.148,5546.828
"CO",1998,1.00442,.9369932,1.052891,1.321746,.9892862,1.078592,.9677548,1.029416,.9546748,1.085441,1.342209,1.014345,1.109963,.9862225,9135.278,4746.877,3956.876,431.5252,8703.753,4388.401,5178.403,10044.76,5163.976,4401.936,478.8472,9565.911,4880.783,5642.823
"CO",1999,1.00556,.9401264,1.05511,1.31049,.9911008,1.079786,.9691982,1.028777,.9563916,1.085699,1.329532,1.014366,1.109243,.9862126,9543.272,5036.44,4060.661,446.1713,9097.102,4506.833,5482.611,10450.12,5458.648,4498.25,493.218,9956.897,4991.467,5951.866
"CO",2000,1.00242,.9350101,1.05628,1.305668,.9873597,1.08201,.9647966,1.025802,.9516683,1.08667,1.325939,1.010712,1.11134,.9823692,9757.96,5246.392,4035.401,476.1676,9281.793,4511.568,5722.559,10442.58,5551.334,4375.861,515.3879,9927.195,4891.249,6066.722
"CO",2001,1.007624,.94066,1.055676,1.332495,.9908177,1.085032,.9735852,1.030105,.9561923,1.085365,1.351671,1.013267,1.11358,.9901115,9825.167,5233.709,4092.941,498.5164,9326.65,4591.458,5732.226,10426.3,5490.286,4401.063,534.9474,9891.348,4936.01,6025.233
"CO",2002,1.004627,.9314958,1.055675,1.327999,.9867152,1.085839,.9674574,1.027525,.9472235,1.085987,1.345761,1.009696,1.114738,.9840804,10275.8,5363.271,4353.972,558.5605,9717.242,4912.532,5921.831,10875.02,5611.747,4666.08,597.1898,10277.83,5263.27,6208.937
"CO",2003,1.006954,.9268025,1.05898,1.324421,.9873631,1.090487,.9674578,1.025496,.939491,1.082949,1.337575,1.005959,1.113258,.9810766,10679.48,5400.284,4636.014,643.1805,10036.3,5279.195,6043.464,11287.66,5645.097,4953.949,688.6107,10599.04,5642.56,6333.708
"CO",2004,1.00997,.9442964,1.045913,1.297193,.9914241,1.076621,.9822235,1.024542,.952951,1.065907,1.308742,1.005919,1.095682,.9920303,10707.51,5354.037,4683.344,670.1306,10037.38,5353.475,6024.167,11331.2,5602.886,5009.511,718.8046,10612.4,5728.315,6321.69
"CO",2005,1.005228,.9258977,1.053643,1.325619,.9842034,1.087831,.968955,1.024989,.9386787,1.079959,1.343828,1.003847,1.113124,.9830815,10829.65,5470.349,4666.122,693.1746,10136.47,5359.296,6163.524,11533.12,5765.205,5022.658,745.2606,10787.86,5767.919,6510.466
"CO",2006,1.01933,.9573709,1.046861,1.329093,.9980063,1.084016,.9989955,1.034495,.9671923,1.067441,1.341749,1.013118,1.10361,1.009812,10877.03,5511.578,4637.158,728.2924,10148.74,5365.45,6239.871,11710.5,5882.022,5036.826,791.6465,10918.85,5828.473,6673.669
"CO",2007,1.011323,.9343815,1.056084,1.329764,.9901921,1.090679,.9775491,1.022131,.9392264,1.072673,1.338963,1.000964,1.106275,.983429,10985.95,5520.987,4752.493,712.4711,10273.48,5464.964,6233.458,11823.52,5890.316,5161.718,771.4899,11052.03,5933.208,6661.806
"CO",2008,1.019618,.956546,1.050775,1.337902,.9988709,1.087163,.9969005,1.032386,.9625435,1.071124,1.346773,1.011768,1.105959,1.003701,11016.15,5653.271,4662.82,700.0634,10316.09,5362.883,6353.335,11867.38,6036.806,5072.52,758.0524,11109.33,5830.572,6794.858
"CO",2009,1.01785,.9574485,1.04491,1.318685,.9982257,1.078513,.9967871,1.030528,.9639181,1.063471,1.331733,1.010702,1.096428,1.004547,11179.66,5555.005,4911.479,713.1786,10466.48,5624.658,6268.184,12031.9,5928.569,5329.299,774.0328,11257.87,6103.332,6702.602
"CO",2010,1.023571,.9560528,1.047743,1.329842,.9991037,1.088762,1.004976,1.03729,.9630713,1.068287,1.342471,1.012831,1.108018,1.013148,11449.46,5568.381,4995.839,885.245,10564.22,5881.084,6453.626,12334.64,5953.09,5425.255,956.2969,11378.35,6381.552,6909.387
"CO",2011,1.020423,.9423155,1.061344,1.237524,.9952782,1.097732,.9932825,1.0336,.9501302,1.080071,1.250007,1.008464,1.115001,1.002334,10922.35,5367.499,4383.065,1171.783,9750.563,5554.848,6539.282,11769.98,5736.298,4767.967,1265.712,10504.27,6033.68,7002.011
"CO",2012,1.026933,.9435034,1.063563,1.370449,.9991579,1.109141,.9994259,1.040538,.9513507,1.083084,1.381505,1.012939,1.127126,1.008112,10444.42,5112.862,4506.282,825.2759,9619.145,5331.558,5938.138,11225.39,5449.058,4888.899,887.4281,10337.96,5776.328,6336.486
"CO",2013,1.039716,.9929142,1.045965,1.328582,1.016902,1.087987,1.035207,1.050665,.9980801,1.064007,1.334897,1.028124,1.104161,1.040914,10434.52,5260.134,4377.03,797.3548,9637.164,5174.385,6057.489,11191.37,5598.633,4734.876,857.8575,10333.51,5592.734,6456.49
"CO",2014,1.027896,.9748116,1.046082,1.29508,1.007944,1.080542,1.014031,1.040034,.9838071,1.061129,1.306388,1.020091,1.094878,1.023689,10502.54,5189.528,4555.136,757.8751,9744.664,5313.011,5947.403,11257.13,5513.518,4929.397,814.2151,10442.92,5743.612,6327.733
"CO",2015,1.033225,.9676501,1.060392,1.308809,1.012614,1.093591,1.010898,1.052088,.9809992,1.08453,1.325223,1.03158,1.116593,1.025064,10962.2,5209.185,4962.635,790.3797,10171.82,5753.015,5999.564,11747.82,5536.698,5361.337,849.7836,10898.04,6211.121,6386.482
"CT",1995,1.041326,.6539117,1.65357,2.251683,1.005176,1.700427,.7242476,1.041828,.6590765,1.624422,2.244815,1.006094,1.671774,.7293559,14039.48,8415.942,5155.059,468.48,13571,5623.539,8884.423,13321.56,7892.058,4987.69,441.8074,12879.75,5429.498,8333.865
"CT",1996,1.05297,.6649871,1.688533,2.344694,1.016291,1.73867,.7345979,1.055406,.6711504,1.661215,2.341547,1.018911,1.712068,.7411508,14030.85,8516.414,5063.082,451.3582,13579.5,5514.44,8967.772,13313.2,7986.322,4899.165,427.7102,12885.49,5326.875,8414.032
"CT",1997,1.062833,.6661932,1.715311,2.394574,1.025288,1.767002,.7372341,1.068151,.6742245,1.689955,2.38946,1.030789,1.7421,.7458399,13671.71,8291.156,4940.282,440.2708,13231.44,5380.553,8731.427,12942.71,7747.084,4778.162,417.4671,12525.25,5195.629,8164.551
"CT",1998,1.054494,.6575243,1.66208,2.339087,1.011816,1.720364,.7396165,1.059374,.6641928,1.640342,2.335633,1.016831,1.69908,.7470952,13908.55,8321.776,5074.454,512.3241,13396.23,5586.778,8834.101,13226.61,7810.01,4928.245,488.3514,12738.26,5416.597,8298.361
"CT",1999,1.087114,.6970891,1.639766,2.109349,1.050205,1.68105,.7741735,1.092889,.7030706,1.628854,2.108346,1.056019,1.670549,.7809624,14571.25,8470.184,5544.053,557.0107,14014.24,6101.064,9027.194,13719.58,7889.044,5303.587,526.9497,13192.63,5830.537,8415.994
"CT",2000,1.111798,.6961003,1.672866,2.119041,1.073939,1.71238,.7782872,1.12137,.7036716,1.668265,2.128129,1.083384,1.708488,.787119,14907.11,8496.769,5823.87,586.4684,14320.64,6410.338,9083.237,13926.39,7847.198,5529.333,549.8585,13376.53,6079.191,8397.057
"CT",2001,1.101563,.704253,1.666622,2.14924,1.061405,1.711802,.7872648,1.113858,.7146564,1.663043,2.163805,1.073461,1.709268,.799118,15299.75,8964.107,5722.239,613.4019,14686.35,6335.641,9577.51,14221.91,8234.819,5414.762,572.3245,13649.58,5987.086,8807.144
"CT",2002,1.105042,.6987518,1.691316,2.113719,1.063971,1.733402,.7843901,1.115995,.7084808,1.684451,2.128212,1.074622,1.72805,.795651,15611.09,9135.955,5809.195,665.9436,14945.15,6475.139,9801.898,14511.54,8393.814,5496.263,621.459,13890.08,6117.722,9015.273
"CT",2003,1.084597,.7085911,1.613407,2.218159,1.02996,1.685668,.81358,1.095968,.7187408,1.608264,2.229234,1.040965,1.681633,.8255625,15886.5,9456.768,5627.983,801.7529,15084.75,6429.736,10258.52,14647.24,8620.095,5283.116,744.032,13903.21,6027.147,9364.127
"CT",2004,1.088267,.7154202,1.672742,2.125598,1.039773,1.72765,.8085421,1.098125,.7237426,1.664892,2.130877,1.049379,1.720829,.8184603,16027.67,9750.183,5488.138,789.3506,15238.32,6277.489,10539.53,14834.21,8921.156,5176.123,736.9276,14097.28,5913.05,9658.084
"CT",2005,1.066236,.7412017,1.51956,1.885561,1.02601,1.562859,.8234395,1.078027,.7517857,1.518042,1.898467,1.037491,1.562554,.8355268,16884.35,9885.9,6145.968,852.4813,16031.87,6998.449,10738.38,15626.76,9045.842,5787.149,793.7669,14832.99,6580.917,9839.608
"CT",2006,1.071526,.7370961,1.538622,1.902083,1.035404,1.57665,.812569,1.083408,.7490907,1.537238,1.913416,1.047027,1.576324,.8257422,17562.31,10236.37,6537.185,788.7598,16773.55,7325.945,11025.13,16392.61,9462.967,6187.961,741.6763,15650.93,6929.638,10204.64
"CT",2007,1.066586,.7304685,1.556022,1.856567,1.034016,1.586324,.7993997,1.075497,.7404078,1.54827,1.864881,1.042813,1.579802,.8102013,18067.82,10632.32,6668.009,767.4919,17300.33,7435.501,11399.81,17061.57,9934.337,6399.614,727.6232,16333.95,7127.237,10661.96
"CT",2008,1.069922,.7468984,1.530843,1.80088,1.041141,1.556482,.8093951,1.078015,.7563925,1.5234,1.808584,1.049115,1.550183,.8196563,18341.54,10675.44,6921.647,744.4454,17597.09,7666.093,11419.89,17385.47,10016.73,6660.01,708.7305,16676.74,7368.741,10725.46
"CT",2009,1.06419,.7498896,1.523194,1.791314,1.035381,1.54918,.8114344,1.075024,.7594731,1.52094,1.802279,1.046032,1.547888,.8221235,19273.62,11326.89,7158.743,787.9844,18485.63,7946.728,12114.87,18313.76,10637.46,6923.177,753.1293,17560.63,7676.306,11390.59
"CT",2010,1.064514,.7533872,1.515279,1.653549,1.013958,1.543017,.8572546,1.069563,.7587774,1.505373,1.646713,1.019338,1.533582,.863476,19177.61,11222.52,6340.738,1614.355,17563.26,7955.093,12836.88,18254.9,10558.05,6142.465,1554.389,16700.51,7696.854,12112.44
"CT",2011,1.047144,.7346331,1.52679,1.711164,.993179,1.563547,.8397642,1.052082,.7393838,1.517581,1.700361,.9984817,1.553942,.8453611,18781.37,11223.1,6024.247,1534.029,17247.34,7558.276,12757.12,17863.24,10556.67,5827,1479.57,16383.67,7306.57,12036.25
"CT",2012,1.040103,.7207961,1.512531,1.726109,1.00742,1.53737,.7906535,1.051172,.7305267,1.512342,1.730259,1.018544,1.537484,.8012019,19175.89,11184.85,7039.957,951.0842,18224.81,7991.041,12135.94,18174.16,10489.31,6777.012,907.8339,17266.32,7684.846,11397.15
"CT",2013,1.041389,.7254159,1.534769,1.743843,1.013639,1.555646,.7842878,1.05072,.7347515,1.530399,1.74959,1.022883,1.55212,.7943994,19341.41,11479.48,7058.574,803.3531,18538.05,7861.927,12282.83,18403.49,10817.88,6815.523,770.0806,17633.41,7585.604,11587.96
"CT",2014,1.009139,.7163073,1.446673,1.674473,.9844127,1.467615,.7694488,1.017594,.7244527,1.443259,1.68181,.9927661,1.464972,.7783368,20066.17,11753.18,7528.347,784.6464,19281.53,8312.993,12537.83,19085.34,11067.07,7268,750.269,18335.07,8018.269,11817.34
"CT",2015,.998022,.6893792,1.435346,1.725419,.9705846,1.461731,.7485231,1.010516,.7001804,1.438138,1.739474,.9828353,1.465318,.7604367,21008.86,12078.28,8090.572,840.0051,20168.85,8930.577,12918.28,19973.66,11366.86,7802.997,803.8013,19169.86,8606.799,12170.66
"DC",1995,,,,,,,,,,,,,,,13533.32,12266.66,0,1266.653,12266.66,1266.653,13533.32,11390.92,10324.78,0,1066.135,10324.78,1066.135,11390.92
"DC",1996,,,,,,,,,,,,,,,12849.93,11754.55,0,1095.381,11754.55,1095.381,12849.93,10815.71,9893.737,0,921.9757,9893.737,921.9757,10815.71
"DC",1997,,,,,,,,,,,,,,,13360.93,11987.02,0,1373.916,11987.02,1373.916,13360.93,11245.82,10089.4,0,1156.417,10089.4,1156.417,11245.82
"DC",1998,,,,,,,,,,,,,,,13329.86,11135.69,0,2194.171,11135.69,2194.171,13329.86,11231.03,9382.336,0,1848.691,9382.336,1848.691,11231.03
"DC",1999,,,,,,,,,,,,,,,15001.04,12567.66,0,2433.381,12567.66,2433.381,15001.04,12993.43,10885.71,0,2107.717,10885.71,2107.717,12993.42
"DC",2000,,,,,,,,,,,,,,,17143.5,13548.69,0,3594.809,13548.69,3594.809,17143.5,14770.71,11673.45,0,3097.259,11673.45,3097.259,14770.71
"DC",2001,,,,,,,,,,,,,,,20236.22,18005.83,0,2230.398,18005.83,2230.398,20236.22,17239.09,15339.03,0,1900.059,15339.03,1900.059,17239.09
